municipality,region,latitude,longitude,russian_lang,elev,dist_road,pop_density,dist_russia,rebel_violence
Kirove,Donetsk,47.82979,38.00804,0.774477778,0.358600583,0.469888761,0.168992385,0.228192984,1
Ust-Ocheretenskiy,Donetsk,47.83472,38.07472,0.632933333,0.457725948,0.225029198,0.770392552,0.203506611,0
Sopuntsoy,Donetsk,47.835,38.24583,0.6423,0.513119534,0.035716695,0.015849296,0.144382844,0
Volodarskoho,Donetsk,47.80868,38.22306,0.624311111,0.521865889,0.098096142,0.016660299,0.138303571,1
Klenivka,Donetsk,47.76535,38.23076,0.545777778,0.536443149,0.309934467,0.01743299,0.11586149,0
Babonovskiy,Donetsk,47.76222,38.16306,0.564677778,0.332361516,0.368384269,0.018523745,0.140111376,0
Nikolayevskiy,Donetsk,47.77389,38.17389,0.5235,0.390670554,0.365929853,0.017927729,0.14117533,0
Vetka,Donetsk,48.03778,37.79167,0.642666667,0.618075802,0.08789975,0.729413371,0.39747511,0
Pobyeda,Donetsk,47.60346,38.27512,0.3883,0.250728863,0.07004009,0.018529607,0.030933137,1
Hlynka,Donetsk,47.55619,38.24712,0.338133333,0.195335277,0.039275284,0.018529607,0.029271959,1
Novonykanorivka,Luhansk,49.66277,38.20151,0.207466667,0.256559767,0.03553245,0.010873341,0.16012721495100601,0
Payarkovka,Luhansk,49.97753,38.22995,0.563477778,0.367346939,0.10572393,0.00828199,0.001313812,0
Kashkarne,Luhansk,49.86309,38.10526,0.743711111,0.498542274,0.156188637,0.007052278,0.04456047,0
Shapovalovka,Luhansk,49.85336,38.05444,0.594244444,0.50728863,0.058819019,0.008023792,0.040822844,0
Zhovtneve,Luhansk,49.84037,38.14874,0.743711111,0.486880466,0.021033747,0.006915213,0.055937143,0
Klynuvatka,Luhansk,49.80583,38.25306,0.598344444,0.475218659,0.270427944,0.006915213,0.093260461,0
Vysoke,Luhansk,49.83727,38.2518,0.598344444,0.466472303,0.256342528,0.006915213,0.07733881,0
Bohorodytske,Luhansk,49.7247,38.12038,0.393366667,0.448979592,0.682589918,0.007243774,0.120847706,0
Lebedivka,Luhansk,49.66741,38.08242,0.151444444,0.271137026,0.76965477,0.010834249,0.146662489,0
Sverdlovka,Luhansk,49.65491,38.18771,0.207466667,0.288629738,0.100311175,0.010873341,0.162814598,0
Sofiyivka,Luhansk,49.62641,38.02962,0.0579,0.443148688,0.702345161,0.010840974,0.167254882,0
Dolya,Luhansk,49.6295,38.0982,0.043055556,0.27696793,0.581133212,0.010873341,0.169405983,0
Pylypivka,Luhansk,49.6163,38.01229,0.0579,0.300291545,0.60734107,0.010873341,0.173376589,0
Kryvoshyyivka,Luhansk,49.49781,38.0075,0.074155556,0.341107872,0.070094776,0.010873341,0.240273345,0
Khomivka,Luhansk,49.5022,38.15282,0.074433333,0.21574344,0.175628259,0.010873341,0.246382707,0
Podkuychansk,Luhansk,49.47614,38.01188,0.061044444,0.352769679,0.00552243,0.010873341,0.252344619,0
Patalakhivka,Luhansk,49.40422,38.00557,0.141288889,0.413994169,0.105460312,0.010873341,0.29306015,0
Ivanivka,Luhansk,49.31403,38.35617,0.243377778,0.361516035,0.291714594,0.01144306,0.373959693,1
Karayichne,Luhansk,49.80184,38.29735,0.656266667,0.545189504,0.164313795,0.006915213,0.1052217,0
Sudbynka,Luhansk,49.94584,38.56936,0.246733333,0.472303207,0.489555302,0.006915213,0.015452836,0
Zamozhnoye,Luhansk,49.89875,38.46028,0.124111111,0.518950437,0.206495719,0.006915213,0.046076217,0
Fedosiyivka,Luhansk,49.87098,38.44055,0.193977778,0.489795918,0.217911377,0.006915213,0.065280535,0
Luhove,Luhansk,49.87712,38.56204,0.163833333,0.329446064,0.053618085,0.006915213,0.05127915,0
Berezivka,Luhansk,49.90583,38.52444,0.164355556,0.387755102,0.153695597,0.006915213,0.034412019,0
Koladubino,Luhansk,49.92217,38.60251,0.250488889,0.565597668,0.415735528,0.006915213,0.030029586,0
Ozero,Luhansk,49.93588,38.57861,0.253744444,0.466472303,0.447180072,0.006915213,0.021708561,1
Maslivka,Luhansk,49.94712,38.58656,0.253744444,0.510204082,0.532110149,0.006915213,0.015635771,0
Nikolskoye,Luhansk,49.93087,38.61385,0.250488889,0.472303207,0.494923104,0.006915213,0.023860814,0
Rodnychky,Luhansk,49.98846,38.43555,0.098466667,0.50728863,0.3381703,0.007302845,0.00373023,0
Khomynske,Luhansk,49.56806,40.08111,0.241488889,0.489795918,0.180635358,0.007947846,0.021632256,1
Solonivka,Luhansk,49.59417,40.05917,0.209055556,0.623906706,0.015495399,0.007882672,0.007623777,0
Blahodatne,Luhansk,49.59027,40.05878,0.209055556,0.641399417,0.009425025,0.007882672,0.00977887,1
Krasna Chapliyivka,Luhansk,49.76786,38.56889,0.238566667,0.466472303,0.08533304,0.006934494,0.112679561,0
Nizhnyaya Dubrova,Luhansk,49.58944,40.0975,0.241488889,0.516034985,0.129614223,0.007882593,0.008912109,0
Kochyne-Rozpasiyivka,Luhansk,49.77137,38.59373,0.141377778,0.498542274,0.037536829,0.007089859,0.110688946,0
Chervona Zorya,Luhansk,49.57778,40.02278,0.113366667,0.460641399,0.045018104,0.007947846,0.014193025,0
Mykhaylivka,Luhansk,49.70524,38.44141,0.355411111,0.294460641,0.066450388,0.006915213,0.152268437,0
Dibrivnyy,Luhansk,49.54806,40.06222,0.204022222,0.530612245,0.238592922,0.007947846,0.033652024,0
Tserkovnyy,Luhansk,49.56167,40.09889,0.241488889,0.518950437,0.281016439,0.007896925,0.02448149,0
Kolyadovka,Luhansk,49.57316,40.15459,0.236788889,0.673469388,0.474985736,0.007668796,0.013135511,0
Prostore,Luhansk,49.64993,38.49413,0.194066667,0.478134111,0.350600009,0.007088704,0.179414796,0
Bolotnyy,Luhansk,49.58361,40.12167,0.241488889,0.536443149,0.25923068,0.007882593,0.013528551,0
Pavlivka,Luhansk,49.54048,38.39503,0.177377778,0.311953353,0.558084989,0.010873341,0.248808862,0
Dibrova,Luhansk,49.58168,40.10991,0.241488889,0.521865889,0.213924309,0.007896925,0.013012944,0
Verkhnyaya,Luhansk,49.59722,40.10194,0.241488889,0.55393586,0.105019524,0.007882593,0.004348027,0
Lavrovka,Luhansk,49.50118,38.5905,0.148866667,0.451895044,0.111049417,0.00709268,0.246444219,0
Ternovoy,Luhansk,49.60639,40.12556,0.241488889,0.641399417,0.231366545,0.007777931,0.002013048,0
Yehorivka,Luhansk,49.40351,38.63648,0.063677778,0.379008746,0.013808753,0.015780897,0.285888929,0
Zorinovka,Luhansk,49.47306,40.02417,0.225744444,0.577259475,0.472472811,0.007890079,0.072909183,0
Bondarivka,Luhansk,49.40671,40.04317,0.315477778,0.586005831,0.305145478,0.007947846,0.066799276,0
Travneve,Luhansk,49.39556,40.08778,0.315477778,0.486880466,0.146671589,0.007671799,0.042036894,0
Brusovka,Luhansk,49.38917,40.00667,0.337155556,0.501457726,0.21842135,0.007947846,0.087942919,0
Yasnoprominske,Luhansk,49.34409,40.11371,0.235233333,0.332361516,0.22371078,0.007947846,0.03662889,0
Vershinka,Luhansk,49.33917,40.17333,0.235233333,0.510204082,0.225467467,0.007542403,0.004872297,0
Krutenke,Luhansk,49.17722,38.41808,0.2111,0.443148688,0.449801293,0.014118785,0.448707942,0
Oleynikovo,Luhansk,49.1684,38.41512,0.2111,0.483965015,0.506520941,0.014118785,0.453837839,0
Zatyshne,Luhansk,49.11839,38.40387,0.309655556,0.428571429,0.29297459,0.014118785,0.482597991,0
Surovtsivka,Luhansk,49.11114,38.33191,0.409,0.43148688,0.511504062,0.014118785,0.479991128,0
Oleksapil,Luhansk,49.85218,38.75636,0.072988889,0.262390671,0.054068298,0.00709268,0.02851555,0
Duvanka,Luhansk,49.83615,38.6621,0.104677778,0.282798834,0.03046588,0.006915213,0.06235656,0
Pervomayskoye,Luhansk,49.76774,38.62737,0.1425,0.440233236,0.082951391,0.00709268,0.104356829,0
Popasne,Luhansk,49.77586,38.73555,0.0788,0.454810496,1.42315809723085e-5,0.00709268,0.071593899,1
Nyanchyne,Luhansk,49.76028,38.70676,0.082366667,0.475218659,0.021001436,0.00709268,0.086528929,0
Osykove,Luhansk,49.74727,38.63615,0.141233333,0.469387755,0.216594784,0.00709268,0.110853518,1
Chabanove,Luhansk,49.72682,38.69222,0.079777778,0.440233236,0.078769279,0.00709268,0.107082672,0
Popivka,Luhansk,49.61078,38.58444,0.141777778,0.419825073,0.503116888,0.00709268,0.191759617,0
Novodonbaske,Luhansk,49.26664,38.62517,0.135877778,0.306122449,0.317202419,0.015800481,0.354188948,0
Lozovaya,Luhansk,49.26111,40.04472,0.238166667,0.425655977,0.62977796,0.007947846,0.043565832,0
Zhuravka,Luhansk,49.25944,40.06972,0.220777778,0.548104956,0.654505627,0.007947846,0.03317231,0
Berezovo-Yarsk,Luhansk,49.25278,40.14083,0.220777778,0.539358601,0.809653342,0.007947846,0.008282105,0
Berezovo,Luhansk,49.24719,40.0099,0.181511111,0.33819242,0.67484052269416706,0.007943849,0.039645023,1
Yarske,Luhansk,49.22951,40.10034,0.220777778,0.565597668,0.882496564,0.007902974,0.009265083,0
Lozovitskiy,Luhansk,49.22639,40.09917,0.220777778,0.475218659,0.899700174,0.007902974,0.008980387,0
Dubovyy,Luhansk,49.21583,40.01639,0.165222222,0.268221574,0.880865437,0.007943849,0.021883512,0
Gorodishchenskiy,Luhansk,49.20917,40.09444,0.220777778,0.498542274,1,0.007902974,0.004226417,0
Chervonyy Prapor,Luhansk,49.28944,40.15722,0.220777778,0.460641399,0.555540539,0.007947846,0.014306552,0
Holovkove,Luhansk,49.82607,38.48538,0.256166667,0.457725948,0.117750659,0.006915213,0.080618672,0
Petrenkove,Luhansk,49.10378,38.87832,0.148222222,0.15451895,0.26916177,0.008255764,0.397638764,0
Valuyky,Luhansk,49.09063,38.80696,0.073977778,0.463556851,0.067705545,0.014566885,0.411722695,0
Novoastrakhanske,Luhansk,49.12268,38.74513,0.056422222,0.326530612,0.141950411,0.015746645,0.403325381,0
Voskresenskoye,Luhansk,49.21972,38.75444,0.082066667,0.457725948,0.266338509,0.015800481,0.349377427,0
Krynychky,Luhansk,49.29409,38.71162,0.081422222,0.32361516,0.115002072,0.015800481,0.318390325,0
Voroshilav,Luhansk,49.94972,38.68472,0.3658,0.317784257,0.703936882,0.00747155,0.008237347,0
Trudrodytelske,Luhansk,49.8527,38.61197,0.122911111,0.303206997,0.021651898,0.006915213,0.063754694,0
Perepechayevo,Luhansk,49.77377,38.84039,0.113766667,0.460641399,0.075936843,0.009982248,0.0549625,0
Doroshkov,Luhansk,49.75,38.84917,0.1153,0.259475219,0.216552476,0.009436903,0.060491948,0
Berezovka,Luhansk,49.75222,38.89639,0.104422222,0.236151603,0.152126161,0.010089722,0.040486997,0
Novoandriyivka,Luhansk,49.70182,38.77653,0.127677778,0.475218659,0.041122867,0.00709268,0.103862758,0
Gotskovka,Luhansk,49.69058,38.92743,0.023833333,0.38483965,0.093408921,0.008103431,0.066749736,0
Samsonovka,Luhansk,49.59468,38.85435,0.029055556,0.317784257,0.244473421,0.00709268,0.130850945,0
Yelizavetino,Luhansk,49.56806,38.86222,0.0307,0.288629738,0.07059916,0.00709268,0.143613067,0
Levadne,Luhansk,49.30773,38.71443,0.088077778,0.352769679,0.025309171,0.015800481,0.310705173,0
Petrovskiy,Donetsk,48.02444,38.0275,0.763466667,0.755102041,0.167740122,0.48748702,0.301690192,1
Fesenko,Donetsk,48.00639,38.09917,0.784,0.556851312,0.257235626,0.654455528,0.269955503,1
Pyatipolye,Donetsk,48.01861,38.095,0.784,0.670553936,0.187735792,0.654455528,0.277032787,0
Lypove,Donetsk,48.0839,38.16727,0.764144444,0.358600583,0.071448615,0.129693401,0.290482917,0
Nikitovka,Donetsk,48.00694,38.19278,0.761688889,0.588921283,0.100915973,0.234481309,0.244882766,1
Pelageyevka,Donetsk,48.00306,38.24722,0.8209,0.311953353,0.10696246,0.016401516,0.232068678,0
Molodyy Shakhtar,Donetsk,48.10299,38.24356,0.773244444,0.481049563,0.139681555,0.007566777,0.286840138,0
Morozov,Donetsk,48.08389,38.32611,0.876033333,0.513119534,0.267152004,0.224265053,0.262654094,1
Skelevoy,Donetsk,48.07667,38.37861,0.838366667,0.457725948,0.110610981,0.275098834,0.251867791,0
Davydovka,Donetsk,48.09389,38.39806,0.749966667,0.434402332,0.055884641,0.288065134,0.259796026,0
Zachativka,Donetsk,48.02889,38.37944,0.6723,0.629737609,0.046317886,0.050579242,0.225287343,0
Krivachenko,Donetsk,48.01306,38.39139,0.593833333,0.650145773,0.144459685,0.050579242,0.215264241,0
Lobanovskiy,Donetsk,48.06389,38.41222,0.827677778,0.565597668,0.020759694,0.275098834,0.242045886,0
Kabachki,Donetsk,48.03111,38.45833,0.626044444,0.670553936,0.090801462,0.075488804,0.222196695,0
Vinnytske,Donetsk,48.08692,38.41802,0.759488889,0.623906706,0.113240897,0.359504663,0.254666482,0
Reveyn,Donetsk,48.01056,38.46944,0.562422222,0.650145773,0.232428704,0.157114859,0.209493907,0
Velikan,Donetsk,48.09,38.5125,0.666588889,0.638483965,0.332626574,0.033528273,0.222749192,0
Put Lenina,Donetsk,48.08944,38.53583,0.658755556,0.688046647,0.354503287,0.033528273,0.211945769,0
Rivne,Donetsk,48.1028,38.58538,0.540655556,0.854227405,0.414401676,0.295852384,0.195603949,1
Molchalyne,Donetsk,48.05796,38.70047,0.571244444,0.932944606,0.250169223,0.121144029,0.134031844,0
Sukhivske,Donetsk,48.06292,38.70556,0.655055556,0.921282799,0.231329017,0.121144029,0.134774392,0
Novoyelyzavetivka,Luhansk,48.09722,38.82972,0.684533333,0.609329446,0.051475764,0.247091581,0.12819681449544101,0
Korinne,Luhansk,48.0762,38.82469,0.788633333,0.358600583,0.184905958,0.117291507,0.117380292,0
Svistunova,Luhansk,48.04333,38.8225,0.835933333,0.67638484,0.122648116,0.117291507,0.099918909,0
Bokovskiy,Luhansk,48.10167,38.995,0.494511111,0.516034985,0.170931956,0.055835191,0.13283923010496199,0
Perederiyeve,Donetsk,48.00666,38.90664,0.427233333,0.486880466,0.219656894,0.009394379,0.075361632,0
Zhelobok,Luhansk,48.02333,39.00694,0.332155556,0.268221574,0.234604685,0.009818092,0.088922082,1
Glubokaya Balka,Luhansk,48.01333,39.00667,0.301222222,0.265306122,0.235240835,0.009818092,0.083277044,0
Fominovka,Luhansk,48.11722,39.11306,0.742288889,0.696793003,0.074691838,0.278374209,0.146772359,0
Vodyanoy,Luhansk,48.04306,39.11083,0.589622222,0.56851312,0.276899493,0.162161346,0.105489893,1
Dubivskyy,Luhansk,48.08333,39.14889,0.694266667,0.746355685,0.080470742,0.015197149,0.129557802,0
Leskyne,Luhansk,48.0965,39.21406,0.723855556,0.626822157,0.362359316,0.010149507,0.12996916,0
Illinka,Luhansk,48.09143,39.22248,0.637344444,0.583090379,0.344356596,0.010149507,0.126744813,0
Priyut,Luhansk,49.79472,38.95333,0.1101,0.2303207,0.002833788,0.009665489,0.007434113,0
Pelahiyivka,Luhansk,49.78675,38.946,0.1098,0.21574344,0.027374166,0.010089722,0.013403393,0
Svitle,Luhansk,49.79659,39.08274,0.0446,0.361516035,0.048220232,0.009922612,0.014217735,0
Zalisne,Luhansk,49.84833,39.13056,0.0446,0.486880466,0.32041523,0.010035627,0.003939732,0
Shapran,Luhansk,49.83667,39.13417,0.0446,0.489795918,0.262490681,0.010035627,0.006801216,0
Koshary,Luhansk,48.10916,39.25628,0.637344444,0.825072886,0.312065658,0.010149507,0.135876987,0
Zapadnyy,Luhansk,49.75167,39.14167,0.0585,0.303206997,0.112050105,0.010089722,0.049489598,0
Lozy,Luhansk,48.09856,39.28674,0.456422222,0.816326531,0.212256254,0.010149507,0.129280583,0
Kuban,Luhansk,49.6513,39.02931,0.075244444,0.201166181,0.050691381,0.010089722,0.091173445,0
Prishchepino,Luhansk,48.07556,39.27361,0.541188889,0.711370262,0.069181337,0.242774874,0.117402507,0
Tevyasheve,Luhansk,49.60592,39.03839,0.069011111,0.204081633,0.02492417,0.010089722,0.117022206,0
Sukhoye,Luhansk,49.59305,38.94453,0.061622222,0.376093294,0.043012075,0.00964291,0.119109962,0
Klymivka,Luhansk,49.64766,38.93259,0.034944444,0.422740525,0.10958981,0.008056271,0.089517312,0
Ulyanivka,Luhansk,48.00902,39.36741,0.2084,0.422740525,0.020407379,0.021167678,0.074179952,0
Novaya Lyubimovka,Luhansk,48.01472,39.38,0.299511111,0.454810496,0.00991779,0.076901333,0.077705064,0
Lysohorivka,Luhansk,49.43555,38.93855,0.092877778,0.186588921,0.592038191,0.010089722,0.207958518,0
Kalynivske,Luhansk,49.38276,38.83351,0.064155556,0.189504373,0.41962108,0.008354185,0.248356079,0
Dubovivka,Luhansk,49.36223,38.85497,0.111411111,0.172011662,0.285334278,0.015460728,0.256291967,0
Balakyrivka,Luhansk,49.355,38.92295,0.148622222,0.195335277,0.318473044,0.015800481,0.253993676,0
Zaporizke,Luhansk,49.31401,38.96023,0.170411111,0.221574344,0.036227198125405403,0.015800481,0.275757403,0
Rozdolne,Luhansk,49.30248,39.01347,0.170833333,0.306122449,0.017328487,0.015800481,0.283126591,1
Novoselivka,Luhansk,49.259,38.88572,0.121633333,0.239067055,0.06301103,0.015800481,0.310249839,1
Lozovivka,Luhansk,49.19307,38.88175,0.074244444,0.177842566,0.23633066,0.015800481,0.347411385,0
Stepove,Luhansk,49.26531,39.15066,0.205177778,0.524781341,0.160892351,0.015800481,0.289130987,1
Khvorostyane,Luhansk,49.51389,39.05722,0.049866667,0.180758017,0.237671292,0.010089722,0.169760355,0
Ikove,Luhansk,49.52444,39.09111,0.071877778,0.189504373,0.110106352,0.010089722,0.167330406,0
Rovenetskiy,Luhansk,48.06889,39.45667,0.683233333,0.813411079,0.1091613,0.063487558,0.116853344,0
Kyseleve,Luhansk,48.04076,39.5236,0.645066667,0.702623907,0.124502372,0.024757154,0.106277208,0
Sklyarov,Luhansk,48.0975,39.50472,0.752744444,0.737609329,0.259905566,0.005102762,0.135143742,0
Fedorivka,Luhansk,48.11096,39.52088,0.7385,0.658892128,0.303950283,0.005102762,0.14443102,1
Ustynivka,Luhansk,48.09516,39.54732,0.724911111,0.7696793,0.11542623,0.222648208,0.139503937,0
Malovedmezhe,Luhansk,48.09058,39.53052,0.804244444,0.865889213,0.174346759,0.005102762,0.13447328,0
Rytykove,Luhansk,48.01496,39.56846,0.671711111,0.720116618,0.131436357,0.019990331,0.101751528,0
Rozdollya,Luhansk,49.33226,39.78529,0.103544444,0.437317784,0.186482901,0.007272797,0.133971826,0
Kreydyane,Luhansk,49.29957,39.66246,0.109311111,0.44606414,0.246181917,0.007272797,0.13683945,0
Kondryuche,Luhansk,48.03175,39.62275,0.747122222,0.758017493,0.2059042,0.092336627,0.097984864,0
Ananyivka,Luhansk,48.06008,39.71129,0.6647,0.903790087,0.187321046,0.021534289,0.050299766,0
Talyy,Luhansk,48.0475,39.71139,0.579555556,0.795918367,0.267392823,0.021534289,0.048832446,0
Mukhin,Luhansk,48.04861,39.72722,0.634533333,0.84548105,0.255285012,0.021534289,0.040121293,0
Pervomayskiy,Luhansk,48.06083,39.79306,0.646222222,0.801749271,0.109262191,0.105199448,0.013778723,0
Mynivskoye,Donetsk,49.01583,37.50306,0.186166667,0.21574344,0.040450536,0.022302891,0.593053132,0
Derylove,Donetsk,49.06801,37.7253,0.129888889,0.279883382,0.056055006,0.009892355,0.512846188,0
Chervannyy,Donetsk,48.20528,38.05333,0.608633333,0.443148688,0.085011987,0.158816077,0.379881876,0
Mikhaylovskiy,Donetsk,48.16944,38.02167,0.596922222,0.66180758,0.256887361,0.091541688,0.371099519,0
Petrivske,Donetsk,48.16618,38.04795,0.638877778,0.67638484,0.228697245,0.287597132,0.361968912,1
Shevchenko,Donetsk,48.17614,38.08897,0.638433333,0.504373178,0.201656944,0.2858424,0.356134885,0
Pervomayskiy,Donetsk,48.12522,38.03993,0.6582,0.740524781,0.112611215,0.191598301,0.344466177,0
Sketevatyy,Donetsk,48.11639,38.07694,0.716666667,0.725947522,0.032392991,0.48748702,0.329458215,0
Novyy Svit,Donetsk,48.14818,38.1029,0.665766667,0.516034985,0.249297684,0.474188401,0.338507898,1
Novoselivka,Donetsk,48.16622,38.1351,0.680111111,0.361516035,0.237337752,0.348657921,0.340346956,1
Avilovka,Donetsk,48.19778,38.17345,0.643644444,0.411078717,0.135713088,0.296148748,0.34945412,0
Rozivka,Donetsk,48.16969,38.22002,0.707811111,0.609329446,0.044947859,0.221559408,0.326629214,0
Petrovka,Donetsk,49.16083,37.72167,0.191422222,0.282798834,0.123729202,0.009892355,0.464697173,1
Stavky,Donetsk,49.04913,37.83269,0.2423,0.43148688,0.084874736,0.009892355,0.505923371,1
Dzerzhynske,Donetsk,49.06883,37.92729,0.137166667,0.233236152,0.194780219,0.009892355,0.48563275,1
Bilohorivka,Donetsk,49.07926,37.92923,0.140777778,0.224489796,0.206421451,0.009892355,0.479656833,1
Ivanivka,Donetsk,49.11417,37.94667,0.132855556,0.236151603,0.192441115,0.009892355,0.458952345,1
Bozhkovka,Donetsk,48.19722,38.28333,0.7303,0.559766764,0.173273767,0.099417387,0.330859314,0
Horodyshche,Luhansk,49.05605,39.67019,0.336688889,0.160349854,0.021959059,0.007029105,0.003948286,0
Imeni Mikoyana,Donetsk,48.12889,38.27611,0.814344444,0.696793003,0.070822017,0.10787694,0.295647496,0
Borutskiy,Donetsk,48.1175,38.36,0.8448,0.693877551,0.024139381,0.041677411,0.276471849,0
Imeni Voroshilova,Donetsk,48.1625,38.465,0.549833333,0.670553936,0.652672789,0.007299015,0.268856345,0
Novosadove,Donetsk,49.12659,37.96948,0.132855556,0.224489796,0.067966071,0.013008981,0.450762313,0
Baranykivka,Luhansk,49.15177,39.85982,0.112188889,0.189504373,0.213503113,0.007272797,0.044807439,0
Krasnogorovka,Donetsk,49.13278,37.94556,0.132855556,0.33819242,0.227365333,0.012261405,0.448582113,1
Katerynivka,Donetsk,49.18048,37.86172,0.128677778,0.425655977,0.094815059,0.009944144,0.430016766,0
Nove,Donetsk,49.16535,37.83702,0.135844444,0.481049563,0.046299491,0.009892355,0.441639157,0
Novomykhaylivka,Donetsk,49.20289,37.86817,0.133022222,0.390670554,0.106255114,0.009944144,0.416875746,0
Ivanovka,Donetsk,49.20639,37.80778,0.143088889,0.38483965,0.229379887,0.009918919,0.423940756,0
Nizhnebaranikovka,Luhansk,49.11675,39.81932,0.110488889,0.172011662,0.036481747,0.007272797,0.02621494,0
Makogonovka,Luhansk,49.20611,37.97056,0.041788889,0.2303207,0.180656539,0.014118785,0.405997542,0
